Speaker,Utterance,Dialogue_Act,Dialogue_ID,File_ID
M,Desea algo más ? .,Nueva_consulta,762,B102_BB3c1
U,"Sí , quería saber el precio .",Pregunta,762,B102_BB3c1
M,El precio de ese tren en clase turista es 24 euros el billete de ida . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .,Respuesta,762,B102_BB3c1
M,Desea algo más ? .,Nueva_consulta,762,B102_BB3c1
U,¿ Ese tren es coche cama o litera ? .,Pregunta,762,B102_BB3c1
M,Ese tren dispone de clase litera .,Respuesta,762,B102_BB3c1
M,Desea algo más ? .,Nueva_consulta,762,B102_BB3c1
U,"No , nada más gracias .",Cierre,762,B102_BB3c1
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,762,B102_BB3c1
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,763,B102_BB5c5
U,Quería consultar el horario de algún tren que salga de Palencia,Pregunta,763,B102_BB5c5
U,"a Oviedo ,",Pregunta,763,B102_BB5c5
U,el sábado .,Pregunta,763,B102_BB5c5
M,"Le consulto horarios de trenes con salida en valencia destino bilbao saliendo el sábado , día 20 de diciembre de 2003 .",Confirmacion,763,B102_BB5c5
M,Un momento por favor .,Espera,763,B102_BB5c5
M,No hay ningún tren que cumpla estos requerimientos .,Respuesta,763,B102_BB5c5
M,Desea cambiar alguna de las características solicitadas ? .,Nueva_consulta,763,B102_BB5c5
U,"Sí , el punto de llegada es Oviedo",Pregunta,763,B102_BB5c5
U,y el día de junio .,Pregunta,763,B102_BB5c5
M,"Le consulto horarios de trenes con salida en palencia destino oviedo saliendo el sábado , día 19 de junio de 2004 .",Confirmacion,763,B102_BB5c5
M,Un momento por favor .,Espera,763,B102_BB5c5
M,Hay varios trenes . El primero sale a las 7 y 3 de la madrugada y el último a las 10 y 3 de la noche .,Respuesta,763,B102_BB5c5
M,Desea algo más ? .,Nueva_consulta,763,B102_BB5c5
U,"Sí , ¿ sería posible viajar en talgo ? .",Pregunta,763,B102_BB5c5
M,Le consulto horarios .,Confirmacion,763,B102_BB5c5
M,Un momento por favor .,Espera,763,B102_BB5c5
M,Hay varios trenes . El primero sale a las 7 y 3 de la madrugada y el último a las 3 y 30 de la tarde .,Respuesta,763,B102_BB5c5
M,Desea algo más ? .,No_entendido,763,B102_BB5c5
U,"Sí , saber el precio del de la tarde .",Pregunta,763,B102_BB5c5
M,Le consulto precios .,Confirmacion,763,B102_BB5c5
M,Un momento por favor .,Espera,763,B102_BB5c5
M,Le consulto precios .,Confirmacion,763,B102_BB5c5
M,Un momento por favor .,Espera,763,B102_BB5c5
M,"Hay un único tipo de tren , que es talgo . En turista , el billete cuesta 44 euros la ida . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .",Respuesta,763,B102_BB5c5
M,Desea algo más ? .,Nueva_consulta,763,B102_BB5c5
U,"No , nada más , gracias .",Cierre,763,B102_BB5c5
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,763,B102_BB5c5
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,764,B306_BA1a1
U,Quería saber el horario para ir a Valencia,Pregunta,764,B306_BA1a1
U,el día seis de marzo .,Pregunta,764,B306_BA1a1
M,"Quiere horarios de trenes a valencia ,",Confirmacion,764,B306_BA1a1
M,¿ saliendo de bilbao ? .,Confirmacion,764,B306_BA1a1
U,"Sí , eso .",Afirmacion,764,B306_BA1a1
M,"Le consulto horarios de trenes con salida en bilbao destino valencia saliendo el sábado , día 6 de marzo de 2004 .",Confirmacion,764,B306_BA1a1
M,Un momento por favor .,Espera,764,B306_BA1a1
M,No hay ningún tren que cumpla estos requerimientos .,Respuesta,764,B306_BA1a1
M,Desea cambiar alguna de las características solicitadas ? .,Nueva_consulta,764,B306_BA1a1
U,"Sí , en vez del seis de marzo , el diez de marzo .",Pregunta,764,B306_BA1a1
M,"¿ Desea salir el viernes , día 12 de marzo de 2004 ? .",Confirmacion,764,B306_BA1a1
U,Sí .,Afirmacion,764,B306_BA1a1
M,"Le consulto horarios de trenes con salida en bilbao destino valencia saliendo el viernes , día 12 de marzo de 2004 .",Confirmacion,764,B306_BA1a1
M,Un momento por favor .,Espera,764,B306_BA1a1
M,El único tren que realiza el trayecto es un sol_de_levante que sale a las 7 de la tarde .,Respuesta,764,B306_BA1a1
M,Desea algo más ? .,Nueva_consulta,764,B306_BA1a1
U,Pues quería saber qué otros trenes que no sean ese día,Pregunta,764,B306_BA1a1
U,para ir por la mañana .,Pregunta,764,B306_BA1a1
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,764,B306_BA1a1
U,Para ir el próximo martes,Pregunta,764,B306_BA1a1
U,por la mañana ¿ qué horarios hay ? .,Pregunta,764,B306_BA1a1
M,"Le consulto horarios de bilbao a valencia el martes , día 9 de marzo de 2004 entre las 5 de la madrugada y la una de la tarde .",Confirmacion,764,B306_BA1a1
M,Un momento por favor .,Espera,764,B306_BA1a1
M,No hay ningún tren que cumpla estos requerimientos .,Respuesta,764,B306_BA1a1
M,Desea cambiar alguna de las características solicitadas ? .,Nueva_consulta,764,B306_BA1a1
U,"No , gracias .",Cierre,764,B306_BA1a1
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,764,B306_BA1a1
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,765,B306_BA6c7
U,Quería saber el horario para ir de Cáceres,Pregunta,765,B306_BA6c7
U,a Mérida .,Pregunta,765,B306_BA6c7
M,¿ A qué ciudad desea viajar ? .,Pregunta,765,B306_BA6c7
U,Desde Cáceres,Respuesta,765,B306_BA6c7
U,a Mérida .,Respuesta,765,B306_BA6c7
M,¿ Quiere viajar a mérida ? .,Confirmacion,765,B306_BA6c7
U,"Sí ,",Afirmacion,765,B306_BA6c7
U,sólo viaje de ida .,Respuesta,765,B306_BA6c7
M,"Quiere horarios de trenes a mérida ,",Confirmacion,765,B306_BA6c7
M,¿ desde bilbao ? .,Confirmacion,765,B306_BA6c7
U,"No ,",Negacion,765,B306_BA6c7
U,desde Cáceres,Respuesta,765,B306_BA6c7
U,a Mérida .,Respuesta,765,B306_BA6c7
M,"Quiere horarios de trenes a mérida ,",Confirmacion,765,B306_BA6c7
M,¿ desde cáceres ? .,Confirmacion,765,B306_BA6c7
U,Sí,Afirmacion,765,B306_BA6c7
U,para ir el lunes o el martes de la semana que viene .,Respuesta,765,B306_BA6c7
M,"Le consulto horarios de trenes con salida en cáceres destino mérida saliendo el lunes , día 8 de marzo de 2004 .",Confirmacion,765,B306_BA6c7
M,Un momento por favor .,Espera,765,B306_BA6c7
M,Hay varios trenes . El primero sale a las 7 y 3 de la mañana y el último a las 11 de la noche .,Respuesta,765,B306_BA6c7
M,Desea algo más ? .,Nueva_consulta,765,B306_BA6c7
U,"Sí , quiero saber qué tipo de tren es .",Pregunta,765,B306_BA6c7
M,Le consulto tipos de trenes para el trayecto cáceres a mérida .,Confirmacion,765,B306_BA6c7
M,Un momento por favor .,Espera,765,B306_BA6c7
M,Hay varios tipos de trenes . El tren más rápido es un intercity y el más lento es un trenhotel .,Respuesta,765,B306_BA6c7
M,Desea algo más ? .,Nueva_consulta,765,B306_BA6c7
U,"No , nada más gracias .",Cierre,765,B306_BA6c7
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,765,B306_BA6c7
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,766,B306_BB8c5
U,Quería saber qué valdría el viaje de ida,Pregunta,766,B306_BB8c5
U,para Galicia .,Pregunta,766,B306_BB8c5
M,¿ A qué ciudad desea viajar ? .,Pregunta,766,B306_BB8c5
U,A Vigo .,Respuesta,766,B306_BB8c5
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,766,B306_BB8c5
U,Vigo .,Respuesta,766,B306_BB8c5
M,"Quiere saber el precio a vigo ,",Confirmacion,766,B306_BB8c5
M,¿ desde bilbao ? .,Confirmacion,766,B306_BB8c5
U,"No ,",Negacion,766,B306_BB8c5
U,desde Valladolid .,Respuesta,766,B306_BB8c5
M,¿ Quiere salir desde valladolid ? .,Confirmacion,766,B306_BB8c5
U,Sí .,Afirmacion,766,B306_BB8c5
M,¿ Qué día desea salir ? .,Pregunta,766,B306_BB8c5
U,De la la primera semana de julio .,Respuesta,766,B306_BB8c5
M,"Le consulto precios de valladolid a vigo saliendo el jueves , día 1 de julio de 2004 .",Confirmacion,766,B306_BB8c5
M,Un momento por favor .,Espera,766,B306_BB8c5
M,"Hay varios trenes . En clase turista , el tren más caro es un talgo que cuesta 44 euros la ida y el más barato es un diurno que cuesta 32 con 50 euros . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .",Respuesta,766,B306_BB8c5
M,Desea algo más ? .,Nueva_consulta,766,B306_BB8c5
U,"Sí , quiero saber el precio del tren más rápido .",Pregunta,766,B306_BB8c5
M,El tren más rápido es un intercity y su precio en clase turista es 40 con 50 euros el billete de ida . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .,Respuesta,766,B306_BB8c5
M,Desea algo más ? .,Nueva_consulta,766,B306_BB8c5
U,"No , nada más gracias .",Cierre,766,B306_BB8c5
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,766,B306_BB8c5
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,768,V305_VA1a0
U,"Hola , quería horarios para viajar a Madrid",Pregunta,768,V305_VA1a0
U,el próximo viernes día treinta de enero .,Pregunta,768,V305_VA1a0
M,"Quiere horarios de trenes a madrid ,",Confirmacion,768,V305_VA1a0
M,¿ desde valencia ? .,Confirmacion,768,V305_VA1a0
U,Sí .,Afirmacion,768,V305_VA1a0
M,"Le consulto horarios de trenes con salida en valencia destino madrid saliendo el viernes , día 30 de enero de 2004 .",Confirmacion,768,V305_VA1a0
M,Un momento por favor .,Espera,768,V305_VA1a0
M,Hay varios trenes . El primero sale a las 6 y 45 de la mañana y el último a las 8 y 15 de la tarde .,Respuesta,768,V305_VA1a0
M,Desea algo más ? .,Nueva_consulta,768,V305_VA1a0
U,"Sí , me gustaría saber si hay alguno que llegue antes de las seis de la tarde .",Pregunta,768,V305_VA1a0
M,Le consulto horarios .,Confirmacion,768,V305_VA1a0
M,Un momento por favor .,Espera,768,V305_VA1a0
M,Hay varios trenes . El primero llega a las 10 y 17 de la mañana y el último a las 5 y 50 de la tarde .,Respuesta,768,V305_VA1a0
M,Desea algo más ? .,Nueva_consulta,768,V305_VA1a0
U,"Sí , me gustaría saber a qué hora sale ese último .",Pregunta,768,V305_VA1a0
M,El sexto y último tren es un alaris que sale a las 2 y 15 de la tarde y llega a las 5 y 50 de la tarde .,Respuesta,768,V305_VA1a0
M,Desea algo más ? .,Nueva_consulta,768,V305_VA1a0
U,"No , nada más , gracias .",Cierre,768,V305_VA1a0
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,768,V305_VA1a0
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,769,V305_VC9c3
U,Me gustaría conocer los precios para viajar desde Barcelona,Pregunta,769,V305_VC9c3
U,a Girona .,Pregunta,769,V305_VC9c3
M,¿ A qué ciudad desea viajar ? .,Pregunta,769,V305_VC9c3
U,Me gustaría viajar a Girona .,Respuesta,769,V305_VC9c3
M,¿ Quiere viajar a gerona ? .,Confirmacion,769,V305_VC9c3
U,"Sí , eso es .",Afirmacion,769,V305_VC9c3
M,¿ Qué día desea salir ? .,Pregunta,769,V305_VC9c3
U,Me gustaría salir mañana,Respuesta,769,V305_VC9c3
U,por la mañana .,Respuesta,769,V305_VC9c3
M,"Le consulto precios de barcelona a gerona saliendo el martes , día 27 de enero de 2004 .",Confirmacion,769,V305_VC9c3
M,Un momento por favor .,Espera,769,V305_VC9c3
M,"Sólo hay dos trenes . En turista , el tren más caro es un catalan_talgo que cuesta 20 con 50 euros la ida y el otro es un costa_brava que cuesta 11 con 50 euros . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .",Respuesta,769,V305_VC9c3
M,Desea algo más ? .,Nueva_consulta,769,V305_VC9c3
U,"Sí , verá , me gustaría viajar en primera ,",Pregunta,769,V305_VC9c3
U,en un tren rápido,Pregunta,769,V305_VC9c3
U,y con servicio de bar . ¿ Me puede consultar el precio ? .,Pregunta,769,V305_VC9c3
M,Su frase ha sido demasiado larga . Repita por favor su consulta utilizando frases más cortas .,No_entendido,769,V305_VC9c3
U,"Me gustaría viajar en un tren rápido ,",Pregunta,769,V305_VC9c3
U,en primera,Pregunta,769,V305_VC9c3
U,y con servicio de bar .,Pregunta,769,V305_VC9c3
M,Le consulto precios .,Confirmacion,769,V305_VC9c3
M,Un momento por favor .,Espera,769,V305_VC9c3
M,El tren más rápido es un catalan_talgo y su precio en preferente es 50 euros el billete de ida . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .,Respuesta,769,V305_VC9c3
M,Desea algo más ? .,Nueva_consulta,769,V305_VC9c3
U,"Sí , me gustaría saber el precio para volver una semana después .",Pregunta,769,V305_VC9c3
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,769,V305_VC9c3
U,"Sí , me gustaría saber el precio para el viaje de vuelta",Pregunta,769,V305_VC9c3
U,para el día tres de febrero del dos mil cuatro .,Pregunta,769,V305_VC9c3
M,¿ Quiere saber horarios ? .,Confirmacion,769,V305_VC9c3
U,"No ,",Negacion,769,V305_VC9c3
U,precios .,Pregunta,769,V305_VC9c3
M,"Le consulto precios de gerona a barcelona saliendo el martes , día 3 de febrero de 2004 .",Confirmacion,769,V305_VC9c3
M,Un momento por favor .,Espera,769,V305_VC9c3
M,"Hay varios trenes . En preferente , el tren más rápido es un mare_nostrum que cuesta 20 euros la ida y el más lento es un costa_brava que cuesta 15 euros . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .",Respuesta,769,V305_VC9c3
M,Desea algo más ? .,Nueva_consulta,769,V305_VC9c3
U,"Sí , ¿ me podría decir qué tipo de servicios tiene el Mare_Nostrum ? .",Pregunta,769,V305_VC9c3
M,"Ese tren sólo dispone de los siguientes servicios : música , reserva_telefónica , vídeo y prensa .",Respuesta,769,V305_VC9c3
M,Desea algo más ? .,Nueva_consulta,769,V305_VC9c3
U,"No , nada más , muchas gracias .",Cierre,769,V305_VC9c3
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,769,V305_VC9c3
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,770,V305_VA6c6
U,"Hola , quería saber el horario para ir desde Zaragoza",Pregunta,770,V305_VA6c6
U,a Barcelona,Pregunta,770,V305_VA6c6
U,el próximo lunes .,Pregunta,770,V305_VA6c6
M,¿ Qué día desea salir ? .,Pregunta,770,V305_VA6c6
U,Me gustaría salir el próximo lunes .,Respuesta,770,V305_VA6c6
M,"Le consulto horarios de trenes con salida en zaragoza destino barcelona saliendo el lunes , día 2 de febrero de 2004 .",Confirmacion,770,V305_VA6c6
M,Un momento por favor .,Espera,770,V305_VA6c6
M,Hay varios trenes . El primero sale a la una y 50 de la madrugada y el último a las 7 de la tarde .,Respuesta,770,V305_VA6c6
M,Desea algo más ? .,Nueva_consulta,770,V305_VA6c6
U,"Sí , me gustaría saber qué tipos de trenes hay .",Pregunta,770,V305_VA6c6
M,Le consulto tipos de tren .,Confirmacion,770,V305_VA6c6
M,Un momento por favor .,Espera,770,V305_VA6c6
M,Hay varios tipos de trenes . El tren más rápido es un talgo y el más lento es un trenhotel .,Respuesta,770,V305_VA6c6
M,Desea algo más ? .,Nueva_consulta,770,V305_VA6c6
U,"No , nada más gracias .",Cierre,770,V305_VA6c6
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,770,V305_VA6c6
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,772,Z503_ZC3c0
U,"Buenos días , quisiera ir a Barcelona",Pregunta,772,Z503_ZC3c0
U,y esta semana,Pregunta,772,Z503_ZC3c0
U,"para asistir a un programa de televisión , entonces el viaje de ida",Pregunta,772,Z503_ZC3c0
U,querría que llegara a Barcelona antes de las siete de la tarde,Pregunta,772,Z503_ZC3c0
U,", y el viaje de vuelta .",Pregunta,772,Z503_ZC3c0
M,¿ Quiere saber horarios ? .,Confirmacion,772,Z503_ZC3c0
U,"Sí ,",Afirmacion,772,Z503_ZC3c0
U,quiero saber a qué hora sale el tren desde Zaragoza,Pregunta,772,Z503_ZC3c0
U,a Barcelona,Pregunta,772,Z503_ZC3c0
U,"que llegue a Barcelona antes de las siete ,",Pregunta,772,Z503_ZC3c0
U,el jueves .,Pregunta,772,Z503_ZC3c0
M,¿ Qué día desea salir ? .,Pregunta,772,Z503_ZC3c0
U,El jueves .,Respuesta,772,Z503_ZC3c0
M,Le consulto horarios .,Confirmacion,772,Z503_ZC3c0
M,Un momento por favor .,Espera,772,Z503_ZC3c0
M,Hay varios trenes . El primero sale a la una y 50 de la madrugada y llega a las 7 de la mañana y el último sale a las 2 y 33 de la tarde y llega a las 6 y 50 de la tarde .,Respuesta,772,Z503_ZC3c0
M,Desea algo más ? .,Nueva_consulta,772,Z503_ZC3c0
U,De entre esos trenes quisiera ir en el más rápido o en un tren rápido .,Pregunta,772,Z503_ZC3c0
M,Hay varios trenes . El más rápido sale a las 6 y 50 de la mañana y llega a las 10 y 45 de la mañana y el más lento sale a las 2 y 31 de la madrugada y llega a las 7 y 58 de la mañana .,Respuesta,772,Z503_ZC3c0
M,Desea algo más ? .,Nueva_consulta,772,Z503_ZC3c0
U,¿ Me podría decir el precio que tiene el tren que sale a las seis cincuenta de la mañana ? .,Pregunta,772,Z503_ZC3c0
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,772,Z503_ZC3c0
U,¿ Me podría decir el precio del tren que sale a las seis cincuenta de la mañana ? .,Pregunta,772,Z503_ZC3c0
M,El precio de ese tren en clase turista es 29 euros el billete de ida . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .,Respuesta,772,Z503_ZC3c0
M,Desea algo más ? .,Nueva_consulta,772,Z503_ZC3c0
U,"Sí , quiero un viaje de ida y vuelta",Pregunta,772,Z503_ZC3c0
U,quiero volver el viernes,Pregunta,772,Z503_ZC3c0
U,antes de la dos .,Pregunta,772,Z503_ZC3c0
M,¿ Quiere saber horarios ? .,Confirmacion,772,Z503_ZC3c0
U,"Sí ,",Afirmacion,772,Z503_ZC3c0
U,quiero saber los horarios de los trenes que llegan el viernes,Pregunta,772,Z503_ZC3c0
U,antes de las dos de la tarde,Pregunta,772,Z503_ZC3c0
U,a Zaragoza .,Pregunta,772,Z503_ZC3c0
M,Un momento por favor .,Espera,772,Z503_ZC3c0
M,Hay varios trenes . El primero sale a las 7 y 3 de la mañana y llega a las 10 y 27 de la mañana y el último sale a las 8 y 30 de la mañana y llega a las 12 y 4 de la mañana .,Respuesta,772,Z503_ZC3c0
M,Desea algo más ? .,Nueva_consulta,772,Z503_ZC3c0
U,Quisiera saber cuál es el tren más rápido,Pregunta,772,Z503_ZC3c0
U,"de entre ellos y qué precio tiene el precio combinado , ida y vuelta .",Pregunta,772,Z503_ZC3c0
M,Hay varios trenes . El más rápido sale a las 7 y 3 de la mañana y llega a las 10 y 27 de la mañana y el más lento sale a las 7 y 30 de la mañana y llega a las 11 y 9 de la mañana .,Respuesta,772,Z503_ZC3c0
M,Desea algo más ? .,Nueva_consulta,772,Z503_ZC3c0
U,Quiero el precio del viaje ida y vuelta .,Pregunta,772,Z503_ZC3c0
M,"Hay varios trenes . En clase turista , el tren más rápido es un talgo que cuesta 29 euros la ida y el más lento es un covadonga que cuesta 24 euros . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .",Respuesta,772,Z503_ZC3c0
M,Desea algo más ? .,Nueva_consulta,772,Z503_ZC3c0
U,"Quiero saber cuál es el precio , del billete ida y vuelta ,",Pregunta,772,Z503_ZC3c0
U,salida a las seis cincuenta,Pregunta,772,Z503_ZC3c0
U,de Zaragoza,Pregunta,772,Z503_ZC3c0
U,y regreso,Pregunta,772,Z503_ZC3c0
U,a las siete cero tres,Pregunta,772,Z503_ZC3c0
U,del viernes,Pregunta,772,Z503_ZC3c0
U,desde Barcelona .,Pregunta,772,Z503_ZC3c0
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,772,Z503_ZC3c0
