Utterance,Dialogue_Act,Speaker,Dialogue_ID
"dann würde ich sagen verbleiben wir so",CLOSE,A,4461
"ja",FEEDBACK_POSITIVE,B,4461
"nicht",REQUEST_COMMENT,A,4461
"okay",FEEDBACK_POSITIVE,A,4461
"dann würde ich sagen verbleiben wir so",CLOSE,A,4462
"ja",FEEDBACK_POSITIVE,B,4462
"nicht",REQUEST_COMMENT,A,4462
"okay",FEEDBACK_POSITIVE,A,4462
"machen wir alles klar",CLOSE,B,4462
"ja",FEEDBACK_POSITIVE,B,4463
"nicht",REQUEST_COMMENT,A,4463
"okay",FEEDBACK_POSITIVE,A,4463
"machen wir alles klar",CLOSE,B,4463
"bis dann Frau Meier",BYE,A,4463
"nicht",REQUEST_COMMENT,A,4464
"okay",FEEDBACK_POSITIVE,A,4464
"machen wir alles klar",CLOSE,B,4464
"bis dann Frau Meier",BYE,A,4464
"auf Wiedersehen",BYE,B,4464
"ja ist eine gute Idee",FEEDBACK_POSITIVE,B,4465
"was schlagen Sie denn vor",REQUEST_SUGGEST,B,4465
"<äh> ja es ist ja immer mit den Terminen so ein bißchen schwierig",INFORM,A,4465
"im Februar habe ich Urlaub",EXCLUDE,A,4465
"<ähm> aber vielleicht könnten wir das in der Woche davor machen",INFORM,A,4465
"was schlagen Sie denn vor",REQUEST_SUGGEST,B,4466
"<äh> ja es ist ja immer mit den Terminen so ein bißchen schwierig",INFORM,A,4466
"im Februar habe ich Urlaub",EXCLUDE,A,4466
"<ähm> aber vielleicht könnten wir das in der Woche davor machen",INFORM,A,4466
"irgendwie vierter fünfter",SUGGEST,A,4466
"<äh> ja es ist ja immer mit den Terminen so ein bißchen schwierig",INFORM,A,4467
"im Februar habe ich Urlaub",EXCLUDE,A,4467
"<ähm> aber vielleicht könnten wir das in der Woche davor machen",INFORM,A,4467
"irgendwie vierter fünfter",SUGGEST,A,4467
"wir werden ja wahrscheinlich doch etwas länger brauchen so ein bis zwei Tage",INFORM,A,4467
"im Februar habe ich Urlaub",EXCLUDE,A,4468
"<ähm> aber vielleicht könnten wir das in der Woche davor machen",INFORM,A,4468
"irgendwie vierter fünfter",SUGGEST,A,4468
"wir werden ja wahrscheinlich doch etwas länger brauchen so ein bis zwei Tage",INFORM,A,4468
"ja ich glaube",NOT_CLASSIFIABLE,B,4468
"<ähm> aber vielleicht könnten wir das in der Woche davor machen",INFORM,A,4469
"irgendwie vierter fünfter",SUGGEST,A,4469
"wir werden ja wahrscheinlich doch etwas länger brauchen so ein bis zwei Tage",INFORM,A,4469
"ja ich glaube",NOT_CLASSIFIABLE,B,4469
"ja das nehme ich auch an",FEEDBACK_POSITIVE,B,4469
"irgendwie vierter fünfter",SUGGEST,A,4470
"wir werden ja wahrscheinlich doch etwas länger brauchen so ein bis zwei Tage",INFORM,A,4470
"ja ich glaube",NOT_CLASSIFIABLE,B,4470
"ja das nehme ich auch an",FEEDBACK_POSITIVE,B,4470
"ich w <ähm> würde gerne am Donnerstag da hinfahren wenn das ginge",SUGGEST,B,4470
"wir werden ja wahrscheinlich doch etwas länger brauchen so ein bis zwei Tage",INFORM,A,4471
"ja ich glaube",NOT_CLASSIFIABLE,B,4471
"ja das nehme ich auch an",FEEDBACK_POSITIVE,B,4471
"ich w <ähm> würde gerne am Donnerstag da hinfahren wenn das ginge",SUGGEST,B,4471
"Donnerstag und Freitag hätten Sie denn da Zeit",REQUEST_COMMENT,B,4471
"ja ich glaube",NOT_CLASSIFIABLE,B,4472
"ja das nehme ich auch an",FEEDBACK_POSITIVE,B,4472
"ich w <ähm> würde gerne am Donnerstag da hinfahren wenn das ginge",SUGGEST,B,4472
"Donnerstag und Freitag hätten Sie denn da Zeit",REQUEST_COMMENT,B,4472
"ja das würde sehr gut gehen ja",ACCEPT,A,4472
"ja das nehme ich auch an",FEEDBACK_POSITIVE,B,4473
"ich w <ähm> würde gerne am Donnerstag da hinfahren wenn das ginge",SUGGEST,B,4473
"Donnerstag und Freitag hätten Sie denn da Zeit",REQUEST_COMMENT,B,4473
"ja das würde sehr gut gehen ja",ACCEPT,A,4473
"ist es in der ersten Februarwoche bei Ihnen",REQUEST_CLARIFY,B,4473
"ich w <ähm> würde gerne am Donnerstag da hinfahren wenn das ginge",SUGGEST,B,4474
"Donnerstag und Freitag hätten Sie denn da Zeit",REQUEST_COMMENT,B,4474
"ja das würde sehr gut gehen ja",ACCEPT,A,4474
"ist es in der ersten Februarwoche bei Ihnen",REQUEST_CLARIFY,B,4474
"ja fünfter fünfter Februar",CLARIFY,A,4474
"Donnerstag und Freitag hätten Sie denn da Zeit",REQUEST_COMMENT,B,4475
"ja das würde sehr gut gehen ja",ACCEPT,A,4475
"ist es in der ersten Februarwoche bei Ihnen",REQUEST_CLARIFY,B,4475
"ja fünfter fünfter Februar",CLARIFY,A,4475
"das ist ja klasse",FEEDBACK_POSITIVE,B,4475
"ja das würde sehr gut gehen ja",ACCEPT,A,4476
"ist es in der ersten Februarwoche bei Ihnen",REQUEST_CLARIFY,B,4476
"ja fünfter fünfter Februar",CLARIFY,A,4476
"das ist ja klasse",FEEDBACK_POSITIVE,B,4476
"schreibe ich mir auch sofort auf",CLOSE,B,4476
"ist es in der ersten Februarwoche bei Ihnen",REQUEST_CLARIFY,B,4477
"ja fünfter fünfter Februar",CLARIFY,A,4477
"das ist ja klasse",FEEDBACK_POSITIVE,B,4477
"schreibe ich mir auch sofort auf",CLOSE,B,4477
"aber wie kommen wir denn hin",INIT,B,4477
"ja fünfter fünfter Februar",CLARIFY,A,4478
"das ist ja klasse",FEEDBACK_POSITIVE,B,4478
"schreibe ich mir auch sofort auf",CLOSE,B,4478
"aber wie kommen wir denn hin",INIT,B,4478
"sollen wir denn zusammen fahren",REQUEST_COMMENT,B,4478
"das ist ja klasse",FEEDBACK_POSITIVE,B,4479
"schreibe ich mir auch sofort auf",CLOSE,B,4479
"aber wie kommen wir denn hin",INIT,B,4479
"sollen wir denn zusammen fahren",REQUEST_COMMENT,B,4479
"das finde ich ganz gut",INFORM,B,4479
"schreibe ich mir auch sofort auf",CLOSE,B,4480
"aber wie kommen wir denn hin",INIT,B,4480
"sollen wir denn zusammen fahren",REQUEST_COMMENT,B,4480
"das finde ich ganz gut",INFORM,B,4480
"ja ich würde doch vorschlagen wir nehmen zusammen die Bahn",SUGGEST,A,4480
"aber wie kommen wir denn hin",INIT,B,4481
"sollen wir denn zusammen fahren",REQUEST_COMMENT,B,4481
"das finde ich ganz gut",INFORM,B,4481
"ja ich würde doch vorschlagen wir nehmen zusammen die Bahn",SUGGEST,A,4481
"oder ich weiß nicht haben Sie mal nach Verbindungen geschaut",REQUEST_COMMENT,A,4481
"sollen wir denn zusammen fahren",REQUEST_COMMENT,B,4482
"das finde ich ganz gut",INFORM,B,4482
"ja ich würde doch vorschlagen wir nehmen zusammen die Bahn",SUGGEST,A,4482
"oder ich weiß nicht haben Sie mal nach Verbindungen geschaut",REQUEST_COMMENT,A,4482
"ja ich habe hier was liegen ein Moment",DELIBERATE,B,4482
"das finde ich ganz gut",INFORM,B,4483
"ja ich würde doch vorschlagen wir nehmen zusammen die Bahn",SUGGEST,A,4483
"oder ich weiß nicht haben Sie mal nach Verbindungen geschaut",REQUEST_COMMENT,A,4483
"ja ich habe hier was liegen ein Moment",DELIBERATE,B,4483
"<ähm> Verbindungen f bestehen stündlich",INFORM,B,4483
"ja ich würde doch vorschlagen wir nehmen zusammen die Bahn",SUGGEST,A,4484
"oder ich weiß nicht haben Sie mal nach Verbindungen geschaut",REQUEST_COMMENT,A,4484
"ja ich habe hier was liegen ein Moment",DELIBERATE,B,4484
"<ähm> Verbindungen f bestehen stündlich",INFORM,B,4484
"das ist natürlich klasse",FEEDBACK_POSITIVE,B,4484
"oder ich weiß nicht haben Sie mal nach Verbindungen geschaut",REQUEST_COMMENT,A,4485
"ja ich habe hier was liegen ein Moment",DELIBERATE,B,4485
"<ähm> Verbindungen f bestehen stündlich",INFORM,B,4485
"das ist natürlich klasse",FEEDBACK_POSITIVE,B,4485
"aber vielleicht geht es mit dem Flugzeug etwas schneller",INFORM,A,4485
"ja ich habe hier was liegen ein Moment",DELIBERATE,B,4486
"<ähm> Verbindungen f bestehen stündlich",INFORM,B,4486
"das ist natürlich klasse",FEEDBACK_POSITIVE,B,4486
"aber vielleicht geht es mit dem Flugzeug etwas schneller",INFORM,A,4486
"ja die F auch stündlich",INFORM,B,4486
"<ähm> Verbindungen f bestehen stündlich",INFORM,B,4487
"das ist natürlich klasse",FEEDBACK_POSITIVE,B,4487
"aber vielleicht geht es mit dem Flugzeug etwas schneller",INFORM,A,4487
"ja die F auch stündlich",INFORM,B,4487
"die reine Zugfahrt <äh> der reine Flug sind eineinhalb Stunden zirka",INFORM,B,4487
"das ist natürlich klasse",FEEDBACK_POSITIVE,B,4488
"aber vielleicht geht es mit dem Flugzeug etwas schneller",INFORM,A,4488
"ja die F auch stündlich",INFORM,B,4488
"die reine Zugfahrt <äh> der reine Flug sind eineinhalb Stunden zirka",INFORM,B,4488
"mit dem Zug ist es natürlich wesentlich länger",INFORM,B,4488
"aber vielleicht geht es mit dem Flugzeug etwas schneller",INFORM,A,4489
"ja die F auch stündlich",INFORM,B,4489
"die reine Zugfahrt <äh> der reine Flug sind eineinhalb Stunden zirka",INFORM,B,4489
"mit dem Zug ist es natürlich wesentlich länger",INFORM,B,4489
"dann lassen Sie uns ruhig das Flugzeug nehmen",SUGGEST,A,4489
"ja die F auch stündlich",INFORM,B,4490
"die reine Zugfahrt <äh> der reine Flug sind eineinhalb Stunden zirka",INFORM,B,4490
"mit dem Zug ist es natürlich wesentlich länger",INFORM,B,4490
"dann lassen Sie uns ruhig das Flugzeug nehmen",SUGGEST,A,4490
"das bezahlt sowieso die Firma",INFORM,B,4490
"die reine Zugfahrt <äh> der reine Flug sind eineinhalb Stunden zirka",INFORM,B,4491
"mit dem Zug ist es natürlich wesentlich länger",INFORM,B,4491
"dann lassen Sie uns ruhig das Flugzeug nehmen",SUGGEST,A,4491
"das bezahlt sowieso die Firma",INFORM,B,4491
"das ist eine sehr gute Idee",ACCEPT,B,4491
"mit dem Zug ist es natürlich wesentlich länger",INFORM,B,4492
"dann lassen Sie uns ruhig das Flugzeug nehmen",SUGGEST,A,4492
"das bezahlt sowieso die Firma",INFORM,B,4492
"das ist eine sehr gute Idee",ACCEPT,B,4492
"also wir nehmen das Flugzeug",ACCEPT,B,4492
"dann lassen Sie uns ruhig das Flugzeug nehmen",SUGGEST,A,4493
"das bezahlt sowieso die Firma",INFORM,B,4493
"das ist eine sehr gute Idee",ACCEPT,B,4493
"also wir nehmen das Flugzeug",ACCEPT,B,4493
"ich werde das buchen lassen über meine Sekretärin",COMMIT,B,4493
"das bezahlt sowieso die Firma",INFORM,B,4494
"das ist eine sehr gute Idee",ACCEPT,B,4494
"also wir nehmen das Flugzeug",ACCEPT,B,4494
"ich werde das buchen lassen über meine Sekretärin",COMMIT,B,4494
"ja",ACCEPT,A,4494
"ich f den werde ich dann auch noch mal anrufen",COMMIT,A,4495
"das wäre doch vielleicht am Donnerstag ein schöner Abschluß",INFORM,A,4495
"ja",ACCEPT,B,4495
"wenn er selber spielt im Theater das wäre wirklich klasse das würde mich auch freuen",ACCEPT,B,4495
"gena",NOT_CLASSIFIABLE,A,4495
"das wäre doch vielleicht am Donnerstag ein schöner Abschluß",INFORM,A,4496
"ja",ACCEPT,B,4496
"wenn er selber spielt im Theater das wäre wirklich klasse das würde mich auch freuen",ACCEPT,B,4496
"gena",NOT_CLASSIFIABLE,A,4496
"ja ich glaube das wäre es",CLOSE,A,4496
"ja",ACCEPT,B,4497
"wenn er selber spielt im Theater das wäre wirklich klasse das würde mich auch freuen",ACCEPT,B,4497
"gena",NOT_CLASSIFIABLE,A,4497
"ja ich glaube das wäre es",CLOSE,A,4497
"ja danke schön Herr Wesenick daß Sie gekommen sind",THANK,B,4497
"wenn er selber spielt im Theater das wäre wirklich klasse das würde mich auch freuen",ACCEPT,B,4498
"gena",NOT_CLASSIFIABLE,A,4498
"ja ich glaube das wäre es",CLOSE,A,4498
"ja danke schön Herr Wesenick daß Sie gekommen sind",THANK,B,4498
"ich werde mich um den Flug kümmern",COMMIT,B,4498
"gena",NOT_CLASSIFIABLE,A,4499
"ja ich glaube das wäre es",CLOSE,A,4499
"ja danke schön Herr Wesenick daß Sie gekommen sind",THANK,B,4499
"ich werde mich um den Flug kümmern",COMMIT,B,4499
"und Sie um das Hotel",REQUEST_COMMENT,B,4499
"ja ich glaube das wäre es",CLOSE,A,4500
"ja danke schön Herr Wesenick daß Sie gekommen sind",THANK,B,4500
"ich werde mich um den Flug kümmern",COMMIT,B,4500
"und Sie um das Hotel",REQUEST_COMMENT,B,4500
"ja",BACKCHANNEL,A,4500
"ja danke schön Herr Wesenick daß Sie gekommen sind",THANK,B,4501
"ich werde mich um den Flug kümmern",COMMIT,B,4501
"und Sie um das Hotel",REQUEST_COMMENT,B,4501
"ja",BACKCHANNEL,A,4501
"tschüß",BYE,A,4501
"ich werde mich um den Flug kümmern",COMMIT,B,4502
"und Sie um das Hotel",REQUEST_COMMENT,B,4502
"ja",BACKCHANNEL,A,4502
"tschüß",BYE,A,4502
"tschüß",BYE,B,4502
"oh meiner leider auch zum Beispiel bin ich fast den ganzen August",DELIBERATE,B,4503
"ich sehe überhaupt keinen Termin im August",EXCLUDE,B,4503
"<hm>",BACKCHANNEL,A,4503
"aha und Juli",SUGGEST,A,4503
"so neunter zehnter Juli",SUGGEST,A,4503
"ich sehe überhaupt keinen Termin im August",EXCLUDE,B,4504
"<hm>",BACKCHANNEL,A,4504
"aha und Juli",SUGGEST,A,4504
"so neunter zehnter Juli",SUGGEST,A,4504
"ja das wäre gut",ACCEPT,B,4504
"<hm>",BACKCHANNEL,A,4505
"aha und Juli",SUGGEST,A,4505
"so neunter zehnter Juli",SUGGEST,A,4505
"ja das wäre gut",ACCEPT,B,4505
"ah super das paßt ja optimal",FEEDBACK_POSITIVE,A,4505
"aha und Juli",SUGGEST,A,4506
"so neunter zehnter Juli",SUGGEST,A,4506
"ja das wäre gut",ACCEPT,B,4506
"ah super das paßt ja optimal",FEEDBACK_POSITIVE,A,4506
"ja dann fahren wir doch gleich Donnerstag Freitag neunter zehnter Juli",INFORM,A,4506
"so neunter zehnter Juli",SUGGEST,A,4507
"ja das wäre gut",ACCEPT,B,4507
"ah super das paßt ja optimal",FEEDBACK_POSITIVE,A,4507
"ja dann fahren wir doch gleich Donnerstag Freitag neunter zehnter Juli",INFORM,A,4507
"ja wollen wir fahren oder fliegen",INIT,B,4507
"ja das wäre gut",ACCEPT,B,4508
"ah super das paßt ja optimal",FEEDBACK_POSITIVE,A,4508
"ja dann fahren wir doch gleich Donnerstag Freitag neunter zehnter Juli",INFORM,A,4508
"ja wollen wir fahren oder fliegen",INIT,B,4508
"oder mit dem Auto fahren",SUGGEST,B,4508
"ah super das paßt ja optimal",FEEDBACK_POSITIVE,A,4509
"ja dann fahren wir doch gleich Donnerstag Freitag neunter zehnter Juli",INFORM,A,4509
"ja wollen wir fahren oder fliegen",INIT,B,4509
"oder mit dem Auto fahren",SUGGEST,B,4509
"ich würde ja ich würde ungern mit dem Auto fahren weil ich überhaupt nicht Auto fahren kann",EXCLUDE,B,4509
"ja dann fahren wir doch gleich Donnerstag Freitag neunter zehnter Juli",INFORM,A,4510
"ja wollen wir fahren oder fliegen",INIT,B,4510
"oder mit dem Auto fahren",SUGGEST,B,4510
"ich würde ja ich würde ungern mit dem Auto fahren weil ich überhaupt nicht Auto fahren kann",EXCLUDE,B,4510
"ja dann nehmen wir doch das Flugzeug oder",SUGGEST,A,4510
"ja wollen wir fahren oder fliegen",INIT,B,4511
"oder mit dem Auto fahren",SUGGEST,B,4511
"ich würde ja ich würde ungern mit dem Auto fahren weil ich überhaupt nicht Auto fahren kann",EXCLUDE,B,4511
"ja dann nehmen wir doch das Flugzeug oder",SUGGEST,A,4511
"ist doch am am besten",INFORM,A,4511
"oder mit dem Auto fahren",SUGGEST,B,4512
"ich würde ja ich würde ungern mit dem Auto fahren weil ich überhaupt nicht Auto fahren kann",EXCLUDE,B,4512
"ja dann nehmen wir doch das Flugzeug oder",SUGGEST,A,4512
"ist doch am am besten",INFORM,A,4512
"ja",ACCEPT,B,4512
"ich würde ja ich würde ungern mit dem Auto fahren weil ich überhaupt nicht Auto fahren kann",EXCLUDE,B,4513
"ja dann nehmen wir doch das Flugzeug oder",SUGGEST,A,4513
"ist doch am am besten",INFORM,A,4513
"ja",ACCEPT,B,4513
"ja gut ich habe hier grade einen <ähm> eine F einen Flugv eine Flugverbindung daliegen",DELIBERATE,A,4513
"ja das wäre mir recht",ACCEPT,B,4514
"mhm",BACKCHANNEL,A,4514
"super",FEEDBACK_POSITIVE,A,4514
"und dann können wir am Freitag abend so gegen achtzehn Uhr zwanzig zurückfliegen",SUGGEST,A,4514
"ja",ACCEPT,B,4514
"mhm",BACKCHANNEL,A,4515
"super",FEEDBACK_POSITIVE,A,4515
"und dann können wir am Freitag abend so gegen achtzehn Uhr zwanzig zurückfliegen",SUGGEST,A,4515
"ja",ACCEPT,B,4515
"ginge das bei Ihnen",REQUEST_COMMENT,A,4515
"super",FEEDBACK_POSITIVE,A,4516
"und dann können wir am Freitag abend so gegen achtzehn Uhr zwanzig zurückfliegen",SUGGEST,A,4516
"ja",ACCEPT,B,4516
"ginge das bei Ihnen",REQUEST_COMMENT,A,4516
"das wäre sehr gut",FEEDBACK_POSITIVE,B,4516
"und dann können wir am Freitag abend so gegen achtzehn Uhr zwanzig zurückfliegen",SUGGEST,A,4517
"ja",ACCEPT,B,4517
"ginge das bei Ihnen",REQUEST_COMMENT,A,4517
"das wäre sehr gut",FEEDBACK_POSITIVE,B,4517
"ach ja super",FEEDBACK_POSITIVE,A,4517
"ja",ACCEPT,B,4518
"ginge das bei Ihnen",REQUEST_COMMENT,A,4518
"das wäre sehr gut",FEEDBACK_POSITIVE,B,4518
"ach ja super",FEEDBACK_POSITIVE,A,4518
"ja",FEEDBACK_POSITIVE,B,4518
"ginge das bei Ihnen",REQUEST_COMMENT,A,4519
"das wäre sehr gut",FEEDBACK_POSITIVE,B,4519
"ach ja super",FEEDBACK_POSITIVE,A,4519
"ja",FEEDBACK_POSITIVE,B,4519
"Flug dauert ein bißchen über eine Stunde",INFORM,A,4519
"das wäre sehr gut",FEEDBACK_POSITIVE,B,4520
"ach ja super",FEEDBACK_POSITIVE,A,4520
"ja",FEEDBACK_POSITIVE,B,4520
"Flug dauert ein bißchen über eine Stunde",INFORM,A,4520
"mhm",BACKCHANNEL,B,4520
"ach ja super",FEEDBACK_POSITIVE,A,4521
"ja",FEEDBACK_POSITIVE,B,4521
"Flug dauert ein bißchen über eine Stunde",INFORM,A,4521
"mhm",BACKCHANNEL,B,4521
"gut",FEEDBACK_POSITIVE,A,4521
"ja",FEEDBACK_POSITIVE,B,4522
"Flug dauert ein bißchen über eine Stunde",INFORM,A,4522
"mhm",BACKCHANNEL,B,4522
"gut",FEEDBACK_POSITIVE,A,4522
"ja dann wäre schon alles geklärt oder",CLOSE,A,4522
"Flug dauert ein bißchen über eine Stunde",INFORM,A,4523
"mhm",BACKCHANNEL,B,4523
"gut",FEEDBACK_POSITIVE,A,4523
"ja dann wäre schon alles geklärt oder",CLOSE,A,4523
"ja dann <äh> vielen Dank Frau Deschinger",THANK,B,4523
"mhm",BACKCHANNEL,B,4524
"gut",FEEDBACK_POSITIVE,A,4524
"ja dann wäre schon alles geklärt oder",CLOSE,A,4524
"ja dann <äh> vielen Dank Frau Deschinger",THANK,B,4524
"Wiedersehen",BYE,B,4524
"gut",FEEDBACK_POSITIVE,A,4525
"ja dann wäre schon alles geklärt oder",CLOSE,A,4525
"ja dann <äh> vielen Dank Frau Deschinger",THANK,B,4525
"Wiedersehen",BYE,B,4525
"gut",BACKCHANNEL,A,4525
"ja dann wäre schon alles geklärt oder",CLOSE,A,4526
"ja dann <äh> vielen Dank Frau Deschinger",THANK,B,4526
"Wiedersehen",BYE,B,4526
"gut",BACKCHANNEL,A,4526
"Wiedersehen Herr Schmidt",BYE,A,4526
"mein Name ist Singer darf ich mich vorstellen",INTRODUCE,A,4527
"<äh> ich gla denke wir sollten gemeinsam eine unsere Reise planen nach Hannover unsere Besprechung",INIT,A,4527
"und da können wir doch gleich mal schauen wann wann Sie Zeit haben",REQUEST_SUGGEST,A,4527
"ja ich bin sehr erfreut daß wir jetzt endlich mal zusammenkommen",POLITENESS_FORMULA,B,4527
"wie sieht es denn bei mir in meiner Planung aus",DELIBERATE,B,4527
"<äh> ich gla denke wir sollten gemeinsam eine unsere Reise planen nach Hannover unsere Besprechung",INIT,A,4528
"und da können wir doch gleich mal schauen wann wann Sie Zeit haben",REQUEST_SUGGEST,A,4528
"ja ich bin sehr erfreut daß wir jetzt endlich mal zusammenkommen",POLITENESS_FORMULA,B,4528
"wie sieht es denn bei mir in meiner Planung aus",DELIBERATE,B,4528
"den November <hm>",DELIBERATE,B,4528
"und da können wir doch gleich mal schauen wann wann Sie Zeit haben",REQUEST_SUGGEST,A,4529
"ja ich bin sehr erfreut daß wir jetzt endlich mal zusammenkommen",POLITENESS_FORMULA,B,4529
"wie sieht es denn bei mir in meiner Planung aus",DELIBERATE,B,4529
"den November <hm>",DELIBERATE,B,4529
"<häs> ich würde mal den November vorschlagen",SUGGEST,B,4529
"ja ich bin sehr erfreut daß wir jetzt endlich mal zusammenkommen",POLITENESS_FORMULA,B,4530
"wie sieht es denn bei mir in meiner Planung aus",DELIBERATE,B,4530
"den November <hm>",DELIBERATE,B,4530
"<häs> ich würde mal den November vorschlagen",SUGGEST,B,4530
"prinzipiell kein Problem",ACCEPT,A,4530
"wie sieht es denn bei mir in meiner Planung aus",DELIBERATE,B,4531
"den November <hm>",DELIBERATE,B,4531
"<häs> ich würde mal den November vorschlagen",SUGGEST,B,4531
"prinzipiell kein Problem",ACCEPT,A,4531
"da wäre zum Beispiel die zweite Woche ganz gut bei mir",SUGGEST,A,4531
"den November <hm>",DELIBERATE,B,4532
"<häs> ich würde mal den November vorschlagen",SUGGEST,B,4532
"prinzipiell kein Problem",ACCEPT,A,4532
"da wäre zum Beispiel die zweite Woche ganz gut bei mir",SUGGEST,A,4532
"ja wie wäre es denn wenn ich den zehnten den Montag vorschlagen würde",SUGGEST,B,4532
"<häs> ich würde mal den November vorschlagen",SUGGEST,B,4533
"prinzipiell kein Problem",ACCEPT,A,4533
"da wäre zum Beispiel die zweite Woche ganz gut bei mir",SUGGEST,A,4533
"ja wie wäre es denn wenn ich den zehnten den Montag vorschlagen würde",SUGGEST,B,4533
"der zehnte ist schlecht",REJECT,A,4533
"prinzipiell kein Problem",ACCEPT,A,4534
"da wäre zum Beispiel die zweite Woche ganz gut bei mir",SUGGEST,A,4534
"ja wie wäre es denn wenn ich den zehnten den Montag vorschlagen würde",SUGGEST,B,4534
"der zehnte ist schlecht",REJECT,A,4534
"da habe ich bereits eine Dienstbesprechung",GIVE_REASON,A,4534
"da wäre zum Beispiel die zweite Woche ganz gut bei mir",SUGGEST,A,4535
"ja wie wäre es denn wenn ich den zehnten den Montag vorschlagen würde",SUGGEST,B,4535
